,game_id,color,team_id,team_slug,team_name,team_region,ball_possession_time,ball_time_in_side,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,winner
24216,623f7bcec437fde7e02d2c3f,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,147.36,162.93,3,1,6,0,882,33.33333333333333,1260.0,1257.71259,127.67,6686.0,1124.0,4464.0,662.0,2222.0,462.0,50.0,7.0,196.0,41.0,570.0,43.0,1377.0,161.05,71.27000000000001,458.09,171.55,131.2,197.32,1493014.0,179.95,382.76,411.80000000000007,549.52,364.09,60.92,22.11,210.0,468.14,325.21,181.15,642.4,332.12,742.61,231.92,2.0,0.0,True
24217,623f7bcec437fde7e02d2c3f,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,158.29,156.87,7,0,0,0,498,0.0,1314.0,1337.0956,137.82,7108.0,1693.0,5154.0,1106.0,1954.0,587.0,62.0,12.0,162.0,50.0,1065.0,91.0,1276.0,163.81,109.37,428.13,160.43,145.01,214.41000000000005,1494406.0,173.21,402.59,392.7,553.4,341.33000000000004,73.78,22.51,204.0,411.75,334.58,222.17,583.15,385.34,649.85,318.65,0.0,2.0,False
24218,623f7df7da9d7ca1c7bab340,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,137.72,189.26,8,2,7,2,1233,25.0,1221.0,1207.42742,131.56,6405.0,1336.0,4034.0,734.0,2371.0,602.0,47.0,8.0,210.0,52.0,615.0,63.0,1056.0,132.09,75.62,393.94,209.13,149.41,187.86,1449047.0,157.59,389.51,419.58,551.97,366.27,48.440000000000005,22.59,206.0,541.5799999999999,269.93,155.16,679.3100000000001,287.37,731.2,235.47,5.0,5.0,True
24219,623f7df7da9d7ca1c7bab340,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,150.5,127.75,10,0,3,0,649,0.0,1351.0,1347.4928100000002,153.07,7148.0,1823.0,5027.0,1046.0,2121.0,777.0,65.0,14.0,176.0,61.0,1549.0,366.0,1702.0,92.97,110.88,316.76,187.95,174.94,266.41,1486312.0,196.84,386.89,381.68,568.22,345.53,51.68,19.36,193.0,371.62,334.47,259.35,544.14,421.28,645.91,319.52,5.0,5.0,False
24220,623f800bda9d7ca1c7bab347,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,201.98,200.34,5,1,3,0,808,20.0,1289.0,1265.43965,137.12,8640.0,1956.0,5798.0,1210.0,2842.0,746.0,72.0,15.0,246.0,68.0,1448.0,305.0,1588.0,193.02,83.65,497.88,221.11,196.78,281.55,1869611.0,217.96,503.87,513.0699999999999,690.33,468.4,76.18,24.84,249.0,613.03,362.85,259.02,804.77,430.13,917.65,317.27,7.0,9.0,False
24221,623f800bda9d7ca1c7bab347,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,178.84,205.93,8,2,3,1,1085,25.0,1247.0,1231.0208,147.31,8405.0,2005.0,5938.0,1384.0,2467.0,621.0,72.0,15.0,217.0,57.0,1329.0,147.0,1536.0,159.23000000000002,112.5,403.22,260.02,175.09,352.18,1827029.0,219.01,445.0700000000001,579.5799999999999,721.56,442.17,79.94,29.01,281.0,604.02,375.59,264.05,814.3100000000001,429.37,906.05,337.61,9.0,7.0,True
24222,623f62fdda9d7ca1c7bab316,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,157.72,179.85,4,0,6,0,851,0.0,1136.0,1164.75797,143.01,6187.0,1164.0,3928.0,608.0,2259.0,556.0,49.0,7.0,194.0,47.0,826.0,99.0,770.0,95.84,73.69,310.59000000000003,247.24,174.01,215.62,1413553.0,131.71,378.38,451.71,548.29,346.49,67.02,14.79,134.0,492.22,314.71,154.86,666.09,295.71,620.74,341.06,2.0,4.0,False
24223,623f62fdda9d7ca1c7bab316,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,148.99,139.72,10,1,3,1,765,10.0,1361.0,1375.23146,151.85,7305.0,2185.0,5219.0,1327.0,2086.0,858.0,63.0,14.0,192.0,77.0,1102.0,79.0,1191.0,96.97,120.0,329.46,203.01,158.81,265.74,1585294.0,215.45,425.71,326.76,504.03,390.71,73.18,27.72,263.0,344.01,380.34,243.55,556.65,411.26,709.5,258.42,4.0,2.0,True
24224,623f64f9da9d7ca1c7bab31d,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,151.91,125.29,9,3,7,2,1361,33.33333333333333,1155.0,1157.67563,149.02,6767.0,1689.0,4321.0,989.0,2446.0,700.0,56.0,11.0,220.0,61.0,1197.0,114.0,701.0,83.75,88.83,328.93,275.2,182.54,264.42,1567932.0,154.51,448.09,488.08,633.47,382.6,74.61,15.84,143.0,435.67,421.33,233.67,660.1500000000001,430.53,831.0,259.69,1.0,5.0,True
24225,623f64f9da9d7ca1c7bab31d,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,145.66,217.67,10,2,4,0,999,20.0,1321.0,1404.19707,149.03,8208.0,1886.0,5913.0,1369.0,2295.0,517.0,70.0,16.0,199.0,45.0,1070.0,155.0,1319.0,136.79000000000002,106.18,410.46,233.83,181.53,257.05,1662733.0,204.54,443.96,453.94,614.4300000000001,417.83,70.18,31.200000000000003,318.0,575.82,356.29,170.32999999999998,780.73,321.71000000000004,738.18,364.27,5.0,1.0,False
24226,623f66fcda9d7ca1c7bab324,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,160.86,171.53,5,1,6,1,987,20.0,1121.0,1175.98837,148.16,6837.0,1525.0,4187.0,730.0,2650.0,795.0,55.0,8.0,232.0,62.0,1215.0,68.0,628.0,95.42000000000002,100.91,311.61,297.86,185.43,264.25,1565085.0,173.14999999999998,398.02,512.73,629.14,378.92,75.84,17.369999999999997,157.0,521.17,364.25,198.5,715.6,368.31,744.9300000000001,338.98,0.0,5.0,False
24227,623f66fcda9d7ca1c7bab324,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,126.25,169.55,11,4,3,4,1328,36.36363636363637,1309.0,1315.82724,154.14,7650.0,1952.0,5253.0,1219.0,2397.0,733.0,67.0,15.0,203.0,66.0,1463.0,304.0,1016.0,100.66,117.75,356.47,231.32,196.41,268.92,1641665.0,209.59,422.53,467.4500000000001,574.0,451.24,74.34,27.51,280.0,484.33,405.43,209.82,706.33,393.25,840.76,258.83,5.0,0.0,True
24228,623f688fc437fde7e02d2c2a,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,149.17,185.71,4,0,3,0,558,0.0,987.0,993.51146,148.92000000000002,5206.0,974.0,2742.0,412.0,2464.0,562.0,38.0,5.0,213.0,51.0,1097.0,86.0,431.0,69.66,73.95,222.49,272.58000000000004,211.58,227.18,1360451.0,92.91,370.71,482.3299999999999,570.44,297.7,77.81,16.58,138.0,463.38,337.4,145.18,654.16,291.79,651.3199999999999,294.63,4.0,5.0,False
24229,623f688fc437fde7e02d2c2a,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,152.59,129.51,6,1,3,1,767,16.666666666666664,1320.0,1350.95426,155.51,7079.0,1858.0,5292.0,1253.0,1787.0,605.0,66.0,15.0,161.0,54.0,1367.0,254.0,1060.0,111.9,121.51,289.03000000000003,212.17,202.54,229.0,1473010.0,174.75,403.29,369.86,527.41,350.70000000000005,69.8,26.54,282.0,384.75,355.1,208.05,582.73,365.18,726.47,221.43,5.0,4.0,True
24230,623f6a73da9d7ca1c7bab32b,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,151.64,143.38,13,4,8,1,1549,30.76923076923077,1096.0,1145.11789,152.37,6247.0,1344.0,3844.0,727.0,2403.0,617.0,48.0,9.0,212.0,56.0,1012.0,185.0,674.0,92.02,84.59,286.11,235.41000000000005,239.4,232.1,1403329.0,117.84,378.53,518.47,591.85,363.98,59.0,16.53,145.0,473.9,333.70000000000005,207.22,650.39,364.43,806.1399999999999,208.7,1.0,4.0,True
24231,623f6a73da9d7ca1c7bab32b,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,138.29,178.31,9,0,6,0,895,0.0,1235.0,1312.11045,156.51,7158.0,1710.0,4902.0,953.0,2256.0,757.0,64.0,13.0,202.0,61.0,1502.0,284.0,1048.0,113.54999999999998,137.73,313.91,195.17,220.91000000000005,269.06,1516244.0,174.59,384.01,465.09,568.3800000000001,393.51,61.82000000000001,24.15,238.0,508.44999999999993,328.62,186.63,697.77,325.92999999999995,683.3599999999999,340.34,4.0,1.0,False
24232,623f6c77da9d7ca1c7bab332,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,142.27,182.33,7,1,11,0,1359,14.285714285714285,1039.0,1108.86695,146.12,6259.0,1417.0,3837.0,800.0,2422.0,617.0,49.0,11.0,215.0,54.0,1087.0,324.0,573.0,89.53,89.99,336.02,260.18,166.93,261.71,1468219.0,131.74,384.78,543.31,599.03,389.0,71.82,17.06,142.0,590.76,310.38,158.68,780.3700000000001,279.46000000000004,723.79,336.03,0.0,6.0,False
24233,623f6c77da9d7ca1c7bab332,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,140.67,144.94,18,4,3,4,1427,22.22222222222222,1277.0,1321.10901,152.59,7457.0,2287.0,5281.0,1535.0,2176.0,752.0,64.0,18.0,186.0,63.0,1132.0,298.0,1290.0,113.75,125.32,355.81,217.84,133.06,317.33000000000004,1548800.0,173.59,417.39,486.6,596.29,402.23,79.03999999999999,24.93,262.0,438.3299999999999,370.69,268.52,633.6,443.96,811.6300000000001,265.93,6.0,0.0,True
24234,624099ffc437fde7e02d2c77,blue,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,146.29,147.81,7,1,9,1,1228,14.285714285714285,1261.0,1263.801,140.39,6826.0,1960.0,4664.0,1225.0,2162.0,735.0,56.0,14.0,194.0,64.0,1046.0,205.0,1425.0,125.89,128.74,359.43,202.0,144.69,255.58,1505270.0,181.66,390.21,423.0,600.49,351.39,43.0,24.35,234.0,461.34,302.59,230.95,627.52,367.35,690.3,304.58,5.0,4.0,False
24235,624099ffc437fde7e02d2c77,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,148.88,172.77,13,2,4,2,1142,15.384615384615383,1258.0,1280.46408,146.26,6916.0,1895.0,4665.0,1055.0,2251.0,840.0,59.0,13.0,194.0,76.0,1268.0,252.0,1142.0,117.97,75.78999999999999,316.42,240.81,193.61,217.84,1539045.0,199.11,405.88,387.95,545.53,409.84,37.58,21.51,234.0,476.82,317.0,199.13,634.41,358.54,723.8499999999999,269.09,4.0,5.0,True
24236,62409bcfc437fde7e02d2c7e,blue,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,140.15,171.93,6,1,5,1,1013,16.666666666666664,1260.0,1275.05353,155.87,6843.0,1523.0,5116.0,1028.0,1727.0,495.0,60.0,11.0,153.0,46.0,970.0,92.0,1222.0,128.74,120.12,310.58,217.61,164.55,270.87,1467944.0,184.37,355.92,452.43,564.89,373.65,54.19,24.24,217.0,505.48,303.28,183.99,657.55,335.18,679.88,312.85,1.0,3.0,False
24237,62409bcfc437fde7e02d2c7e,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,145.54,146.61,7,2,4,2,972,28.57142857142857,1274.0,1303.00296,149.0,6993.0,1385.0,4488.0,737.0,2505.0,648.0,57.0,9.0,200.0,56.0,1310.0,169.0,1100.0,97.4,114.57,330.18,243.92,157.57999999999998,244.78,1553315.0,200.76,400.33,397.71,523.39,403.61,71.81,26.18,279.0,454.79,339.39,204.62,639.5600000000001,359.24,749.35,249.45,3.0,1.0,True
24238,62409e15c437fde7e02d2c85,blue,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,125.15,158.0,6,1,4,1,810,16.666666666666664,1228.0,1277.4111,147.82,7000.0,1515.0,4824.0,927.0,2176.0,588.0,57.0,10.0,181.0,52.0,878.0,92.0,1110.0,136.4,101.88,372.69,213.09,128.31,252.49,1449155.0,174.39,365.71,472.17,575.76,391.67,44.83,22.27,218.0,532.0600000000001,295.17,185.03,697.48,314.78000000000003,741.81,270.45,3.0,7.0,False
24239,62409e15c437fde7e02d2c85,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,160.97,165.14,8,3,4,1,1153,37.5,1289.0,1359.89536,155.3,7452.0,2049.0,4834.0,1121.0,2618.0,928.0,63.0,14.0,218.0,75.0,1405.0,311.0,1413.0,88.92,146.31,267.51,226.52,215.58,277.75,1548906.0,183.27,413.19,425.48,615.48,360.16,46.28,24.79,258.0,472.3200000000001,349.59,200.02,656.39,365.55,740.99,280.95000000000005,7.0,3.0,True
24240,6240a028da9d7ca1c7bab386,blue,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,132.75,160.77,7,3,6,2,1179,42.85714285714285,1210.0,1219.751,144.23000000000002,6645.0,1413.0,4650.0,891.0,1995.0,522.0,57.0,10.0,178.0,46.0,1122.0,120.0,1221.0,121.77,102.89,347.14,197.98,203.17,229.38,1455025.0,151.03,369.48,494.35,587.6,371.02,56.24,22.53,206.0,541.51,305.15,168.2,714.9200000000001,299.95,772.83,242.03,3.0,3.0,True
24241,6240a028da9d7ca1c7bab386,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,147.04,160.58,9,1,4,1,787,11.11111111111111,1266.0,1358.52178,158.42000000000002,7401.0,1956.0,4969.0,986.0,2432.0,970.0,65.0,12.0,213.0,76.0,1660.0,219.0,1424.0,97.27,100.47,285.11,232.44,192.48,279.6,1589760.0,217.57,413.23,385.51,587.27,378.21,50.830000000000005,22.52,259.0,448.25,368.76,199.3,645.24,371.0700000000001,706.25,310.06,3.0,3.0,False
24242,6240a46bc437fde7e02d2c8c,blue,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,163.43,163.94,8,1,4,0,798,12.5,1385.0,1426.39959,141.76,7631.0,2545.0,5457.0,1656.0,2174.0,889.0,65.0,18.0,194.0,79.0,1025.0,165.0,1668.0,141.04,113.42,362.75000000000006,202.15,150.81,243.19,1502170.0,205.3,370.23,404.34,556.48,366.14,57.25,24.84,243.0,424.28,288.41,267.18,583.47,396.41,663.1400000000001,316.74,6.0,6.0,False
24243,6240a46bc437fde7e02d2c8c,orange,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,127.52,153.67,10,2,6,2,1147,20.0,1216.0,1249.75861,153.56,6686.0,902.0,4446.0,464.0,2240.0,438.0,56.0,7.0,186.0,40.0,1133.0,158.0,1130.0,98.23,102.55,272.56,236.72000000000003,197.16000000000005,247.27,1441373.0,185.63,359.92999999999995,435.29,548.06,387.78,45.010000000000005,23.56,240.0,543.41,284.52,152.92,689.4,291.45000000000005,763.4,217.45,6.0,6.0,True
24244,623e0de9c437fde7e02d2be4,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,145.82,168.29,7,0,4,0,729,0.0,1231.0,1256.79265,147.74,6869.0,1704.0,4931.0,1067.0,1938.0,637.0,55.0,12.0,177.0,61.0,647.0,166.0,782.0,126.62,80.94,338.20000000000005,222.74,184.43,244.02,1538841.0,152.85,439.58,421.12,556.6600000000001,391.94,64.96000000000001,22.27,258.0,453.17,331.27,229.11,634.72,378.83,701.02,312.54,6.0,2.0,False
24245,623e0de9c437fde7e02d2be4,orange,605aca6853a71a78eacbc155,https://octane.gg/teams/c155-faze-clan,FAZE CLAN,North America,141.35,156.22,7,3,5,2,1287,42.85714285714285,1265.0,1279.66336,142.4,6994.0,1878.0,4905.0,1240.0,2089.0,638.0,62.0,14.0,186.0,59.0,1363.0,191.0,937.0,110.37,104.37,375.94,209.77,169.23000000000002,213.64,1471339.0,146.86,404.94,449.56000000000006,564.0,371.63,65.73,21.76,209.0,465.24,326.08,210.04,639.4200000000001,361.94,736.3199999999999,265.02,2.0,6.0,True
24246,623e0fc2c437fde7e02d2beb,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,157.74,110.38,12,1,1,1,698,8.333333333333332,1269.0,1330.34659,155.75,7275.0,2273.0,5154.0,1354.0,2121.0,919.0,62.0,16.0,189.0,83.0,1113.0,272.0,877.0,91.5,103.46,312.28000000000003,222.26,182.03,275.07,1540174.0,156.64999999999998,447.48,414.3200000000001,569.66,381.43,67.37,19.6,230.0,314.5,397.64,306.33,500.9,517.5600000000001,726.74,291.7,2.0,3.0,False
24247,623e0fc2c437fde7e02d2beb,orange,605aca6853a71a78eacbc155,https://octane.gg/teams/c155-faze-clan,FAZE CLAN,North America,129.91,212.12,4,3,10,2,1494,75.0,1164.0,1247.14278,134.66000000000005,6820.0,1161.0,4732.0,804.0,2088.0,357.0,55.0,9.0,186.0,33.0,808.0,97.0,1012.0,123.4,89.11,393.97,244.07,146.6,208.22,1444910.0,130.9,392.33,499.15,584.65,363.83,73.89,23.3,227.0,625.95,281.41,115.02,789.6600000000001,232.72000000000003,765.45,256.92999999999995,3.0,2.0,True
24248,623e11cada9d7ca1c7bab2bb,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,204.05,198.61,14,1,9,1,1329,7.142857142857142,1244.0,1290.49291,151.76,9124.0,2264.0,5802.0,1246.0,3322.0,1018.0,70.0,15.0,271.0,83.0,1351.0,280.0,1221.0,136.09,151.7,456.2000000000001,247.11,231.0,336.78,1990495.0,213.76,557.29,521.37,699.17,492.35,100.9,22.16,286.0,536.75,425.2600000000001,330.41,760.5,531.9200000000001,932.05,360.37,3.0,5.0,False
24249,623e11cada9d7ca1c7bab2bb,orange,605aca6853a71a78eacbc155,https://octane.gg/teams/c155-faze-clan,FAZE CLAN,North America,182.53,222.17,11,2,9,2,1566,18.181818181818183,1304.0,1292.33162,145.15,9137.0,2389.0,6257.0,1481.0,2880.0,908.0,76.0,17.0,246.0,80.0,1236.0,203.0,1314.0,195.22,151.51,486.25,227.17,215.43,345.93,1947747.0,206.15,542.11,549.13,711.82,492.69000000000005,92.87,30.05,285.0,629.57,418.03,249.8,876.2,421.19000000000005,916.39,381.0,5.0,3.0,True
24250,623e299cc437fde7e02d2c00,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,186.08,175.99,12,2,5,2,1460,16.666666666666664,1228.0,1239.8188,137.59,8164.0,1805.0,5528.0,977.0,2636.0,828.0,65.0,12.0,233.0,74.0,978.0,234.0,1249.0,164.91,76.95,474.04,263.04,205.82,255.1,1855819.0,215.24,491.92,507.84,686.77,467.1600000000001,61.05,29.47,299.0,497.7,394.12,323.18,688.3699999999999,526.63,884.1300000000001,330.87,4.0,2.0,True
24251,623e299cc437fde7e02d2c00,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,171.86,215.72,8,1,6,1,1300,12.5,1323.0,1329.57047,137.79000000000002,8755.0,1964.0,6021.0,1119.0,2734.0,845.0,71.0,13.0,243.0,74.0,1137.0,186.0,1971.0,140.58,95.78,475.18000000000006,255.65,207.25,242.05,1919528.0,263.96,505.7,438.9500000000001,668.26,471.84,68.51,28.54,305.0,627.51,327.78,253.32,797.47,411.14,862.26,346.35,2.0,4.0,False
24252,623e2b35da9d7ca1c7bab2d7,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,156.61,176.77,13,5,3,5,1491,38.46153846153847,1325.0,1335.1765999999998,139.05,7485.0,1842.0,5366.0,1193.0,2119.0,649.0,60.0,13.0,191.0,60.0,678.0,112.0,1185.0,136.25,73.07,412.03,218.81,167.07999999999998,236.88,1564385.0,190.05,427.78,429.67,590.5600000000001,394.14,62.77,19.54,205.0,504.13,306.43,236.92,660.15,387.33,795.3299999999999,252.15,9.0,5.0,True
24253,623e2b35da9d7ca1c7bab2d7,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,140.08,151.77,5,0,8,0,942,0.0,1380.0,1336.60369,132.47,7493.0,1424.0,5366.0,782.0,2127.0,642.0,65.0,10.0,188.0,55.0,1143.0,221.0,1489.0,115.39,64.31,442.08,206.26,156.88,191.02,1614013.0,232.89,426.43000000000006,377.75,535.39,440.27,61.41,22.19,249.0,512.13,297.62,227.32,671.27,365.8,717.25,319.83000000000004,5.0,9.0,False
24254,623e2d6bc437fde7e02d2c07,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,172.02,205.0,13,2,4,2,1268,15.384615384615383,1274.0,1291.55983,138.56,8396.0,1790.0,5429.0,814.0,2967.0,976.0,63.0,10.0,265.0,91.0,917.0,198.0,1097.0,132.31,77.92,416.31,309.29,201.02,250.87,1750797.0,195.53,444.55,568.53,697.73,423.05,87.81,25.09,274.0,567.65,362.0,278.96000000000004,758.98,449.63,850.76,357.85,4.0,5.0,False
24255,623e2d6bc437fde7e02d2c07,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,165.99,177.38,10,3,8,2,1432,30.0,1302.0,1346.01574,131.36,8750.0,2149.0,5837.0,1135.0,2913.0,1014.0,67.0,13.0,240.0,83.0,807.0,173.0,1491.0,169.34,85.69,491.4,293.73,158.49,229.25,1880512.0,255.17,509.26,446.94,655.03,474.16,82.16,27.32,285.0,539.01,394.39,277.98,741.41,469.96,867.3399999999999,344.03000000000003,5.0,4.0,True
24256,623e2f10c437fde7e02d2c0e,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,127.18,191.95,4,1,6,1,918,25.0,1187.0,1231.33032,138.11,6752.0,984.0,4483.0,499.0,2269.0,485.0,51.0,7.0,191.0,42.0,484.0,39.0,816.0,137.49,67.89,374.89,232.51,151.93,227.83,1452712.0,149.95999999999998,386.47,477.19,596.82,370.05,46.73,21.97,239.0,536.11,339.77,137.73,736.9300000000001,276.67,728.06,285.54999999999995,2.0,6.0,False
24257,623e2f10c437fde7e02d2c0e,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,152.71,131.57,14,3,3,3,1078,21.428571428571427,1450.0,1426.82589,145.9,7824.0,2248.0,5761.0,1395.0,2063.0,853.0,66.0,16.0,176.0,75.0,889.0,215.0,1605.0,111.62,91.8,349.31,233.2,178.52,215.31,1580582.0,195.79,442.85,385.81,556.39,413.36,54.7,25.82,259.0,413.89,341.13,269.43,588.02,436.42,756.35,268.08,6.0,2.0,True
24258,623e30d9da9d7ca1c7bab2de,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,136.53,189.97,9,3,5,2,1249,33.33333333333333,1181.0,1222.53246,139.82999999999998,6641.0,990.0,4142.0,389.0,2499.0,601.0,45.0,4.0,211.0,50.0,376.0,21.0,1087.0,134.14,65.2,421.66,207.46,171.07999999999998,194.98,1492757.0,164.18,396.91,450.3200000000001,555.62,385.03,70.75,19.92,210.0,546.86,309.17,155.38,728.62,282.79,763.2800000000001,248.13,2.0,0.0,True
24259,623e30d9da9d7ca1c7bab2de,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,153.37,127.87,7,0,4,0,694,0.0,1418.0,1434.60258,150.47,7793.0,2184.0,5527.0,1378.0,2266.0,806.0,70.0,18.0,197.0,67.0,1559.0,447.0,1560.0,112.63,97.94,355.99,200.50000000000003,168.34,244.21,1635604.0,257.95,416.7,322.3,538.15,387.98,70.84,22.180000000000003,227.0,385.37,344.38,267.22,565.51,431.44999999999993,685.4,311.56,0.0,2.0,False
24260,623e18f4da9d7ca1c7bab2c2,blue,6020c2b7f1e4807cc702ac15,https://octane.gg/teams/ac15-team-queso,TEAM QUESO,Europe,155.63,163.38,9,2,7,1,1470,22.22222222222222,1222.0,1218.564,151.15,7063.0,1504.0,4618.0,897.0,2445.0,607.0,57.0,10.0,215.0,56.0,1196.0,141.0,1044.0,98.16,107.67000000000002,379.55,248.67,146.60000000000002,275.22,1559624.0,155.61999999999998,404.56,512.58,604.86,385.07,82.85,21.18,194.0,473.64,377.61,221.5,670.72,402.03,775.9300000000001,296.84000000000003,4.0,2.0,True
24261,623e18f4da9d7ca1c7bab2c2,orange,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,159.86,180.98,10,1,6,1,1137,10.0,1239.0,1277.39602,143.71,7404.0,1882.0,5447.0,1325.0,1957.0,557.0,65.0,15.0,173.0,50.0,1099.0,193.0,1492.0,111.79,104.73,420.32,210.82,203.86,221.13,1607437.0,211.99,391.54,463.65,603.6700000000001,394.81000000000006,68.69999999999999,21.18,244.0,564.56,288.85,213.78,719.3,347.88,815.64,251.55,2.0,4.0,False
24262,623e1a84c437fde7e02d2bf2,blue,6020c2b7f1e4807cc702ac15,https://octane.gg/teams/ac15-team-queso,TEAM QUESO,Europe,194.93,142.55,10,0,4,0,804,0.0,1259.0,1256.63963,163.78,7468.0,1569.0,5436.0,813.0,2032.0,756.0,65.0,10.0,192.0,72.0,1191.0,221.0,949.0,135.66,158.35,339.96,153.94,238.59,340.16,1613136.0,162.95999999999998,434.98,480.49,614.28,392.11,72.05,20.06,207.0,387.53,415.75,275.14,595.03,483.34,780.31,298.12,5.0,3.0,False
